GEOID,max_predicted_time,mean_predicted_time,travel_speed,cons_time_100,cons_circuity_100,circuity,lat,lon,distance_to_fixed_point,stops_within_mbg,n_stops,med_inc,pct_white,pop
110010001011,11.506172839506172,9.506172839506172,3.148162479027587,0.034859978677096067,0.1504643513366293,0.3866348600452446,38.9482074601596,-77.06113109595523,5.12337330679415,"['56245', '56476', '57683', '60099', '62735', '62875', '63644', '63790', '63805']",9,157276.0,74.96,1281.0
110010001021,17.567901234567902,12.299039780521262,3.3582358314638774,0.055017304144156044,0.1759019711443271,0.40342973960977674,38.9482074601596,-77.06113109595523,5.12337330679415,"['56246', '56247', '57363', '58641', '58887', '64016', '64727', '64820', '64830']",9,170721.0,79.84,1423.0
110010001022,13.506172839506172,11.256172839506172,3.249565920940414,0.08085436449736497,0.23654120823213695,0.37349684246547576,38.9482074601596,-77.06113109595523,5.12337330679415,"['56244', '56526', '56593', '56875', '59856', '60100', '61979', '64639']",8,186375.0,83.47,962.0
110010001023,13.506172839506172,12.227709190672153,3.310018281023643,0.04574377437495161,0.1211152503725962,0.41807141125362846,38.9482074601596,-77.06113109595523,5.12337330679415,"['57071', '63881', '64691', '64694', '64725', '64795', '64818', '64848', '64856']",9,134978.0,74.09,842.0
110010002011,23.074074074074076,22.40740740740741,3.7181532582115113,0.09552840475953733,0.10572989970153986,0.5300964455879363,38.9482074601596,-77.06113109595523,5.12337330679415,"['55492', '56961', '62143']",3,,,0.0
110010002012,20.074074074074076,19.290123456790127,3.4875764347203173,0.03159024808591015,0.0775342156791827,0.5036526595818048,38.9482074601596,-77.06113109595523,5.12337330679415,"['58325', '64551']",2,,58.4,3938.0
110010002021,20.074074074074076,17.188271604938272,3.642052509569862,0.03155373744655456,0.04827854555445438,0.4907783109606964,38.9482074601596,-77.06113109595523,5.12337330679415,"['56238', '63788', '64467', '64550', '64638', '64690', '64728', '64746']",8,250001.0,77.86,1068.0
110010002022,16.543209876543212,14.725925925925926,3.4737305735188215,0.0586053246494978,0.1683812829813322,0.42886610122785696,38.9482074601596,-77.06113109595523,5.12337330679415,"['61197', '63719', '63789', '64084', '64813']",5,250001.0,82.19,647.0
110010002023,16.506172839506174,13.419753086419755,3.5710294700625753,0.07958573630307242,0.20763169729559156,0.4058054363339408,38.9482074601596,-77.06113109595523,5.12337330679415,"['56657', '57239', '60912', '61355', '64835']",5,116571.0,79.37,878.0
110010002024,17.506172839506174,13.209876543209878,3.6789451314728994,0.10749664412846767,0.2703202665694067,0.38780733980908266,38.9482074601596,-77.06113109595523,5.12337330679415,"['56542', '63877', '64240']",3,121953.0,67.08,1832.0
110010003001,22.074074074074076,20.23456790123457,3.592635426449413,0.059039102117927754,0.05369466841420106,0.5077610853312085,38.9482074601596,-77.06113109595523,5.12337330679415,"['58834', '59571', '61579', '63622', '64176', '64548', '64549', '64612', '64630', '64812']",10,175859.0,73.06,1236.0
110010003002,27.975308641975307,27.975308641975307,3.1549646954986765,0.1592050313214676,0.0410788177609758,0.5072314425414534,38.9482074601596,-77.06113109595523,5.12337330679415,['63477'],1,80000.0,67.32,1429.0
110010003003,23.074074074074076,21.74074074074074,3.6932896509954887,0.08657340658247982,0.08590117434920323,0.5215391268269591,38.9482074601596,-77.06113109595523,5.12337330679415,"['57227', '57928', '62296', '64247', '64304']",5,250001.0,73.35,1688.0
110010003004,25.012345679012345,23.1037037037037,3.7172245847983207,0.09533968877398814,0.12345255102124322,0.5310223837394716,38.9482074601596,-77.06113109595523,5.12337330679415,"['56237', '56513', '63865', '64093', '64396']",5,204191.0,79.66,1613.0
110010004001,26.543209876543212,22.52326685660019,3.7901400546313537,0.10491400937731844,0.11074634802708093,0.5068090751917114,38.9482074601596,-77.06113109595523,5.12337330679415,"['56734', '58770', '58777', '58948', '59004', '63208', '63933', '64167', '64386', '64629', '64701', '64716', '64740']",13,250001.0,82.97,629.0
110010004002,22.024691358024693,15.49382716049383,4.135653665311779,0.10439073668975722,0.13547927329181,0.4789514930368126,38.9482074601596,-77.06113109595523,5.12337330679415,"['56302', '56370', '56445', '58778', '63702', '64249', '64765', '64766', '64857']",9,117813.0,68.0,871.0
110010005011,22.48148148148148,21.67654320987654,3.3620427440449006,0.14605995823804302,0.41501382322001723,0.6601570109788313,38.9482074601596,-77.06113109595523,5.12337330679415,"['58886', '59903', '61073', '61190', '63045']",5,95852.0,67.89,1132.0
